promedio_notas,asistencia_pct,nivel_socioeconomico,horas_trabajo_semanal,distancia_universidad_km,riesgo_academico,carga_estres,dificultad_traslado,desercion,carga_estres_norm
15.7,72.3,Alto,33.0,5.03,Bajo,9.141000000000002,0,0,0.26264222503160567
16.5,82.5,Medio,4.0,14.07,Bajo,0.7,0,0,0.02011263073209976
9.9,93.3,Bajo,13.0,20.22,Bajo,0.8710000000000003,1,0,0.02502585909665557
11.9,65.7,Medio,19.0,41.46,Bajo,6.5169999999999995,1,0,0.18724859211584877
18.2,65.1,Bajo,35.0,22.86,Bajo,12.215000000000002,1,1,0.3509654062751409
14.6,36.8,Medio,39.0,5.74,Bajo,24.648000000000003,0,0,0.70819446040685
14.2,94.7,Medio,8.0,3.53,Bajo,0.42399999999999977,0,0,0.012182507757728991
11.3,71.7,Alto,14.0,17.51,Bajo,3.9619999999999993,1,0,0.11383748994368463
8.6,73.1,Medio,2.0,10.76,Bajo,0.5380000000000001,0,0,0.015457993334099534
13.9,68.6,Alto,2.0,50.0,Bajo,0.6280000000000001,1,0,0.018043902999655217
10.2,86.2,Alto,32.0,17.74,Bajo,4.4159999999999995,1,0,0.1268819675899322
8.3,90.1,Bajo,10.0,1.0,Bajo,0.9900000000000005,0,0,0.028445006321112534
16.7,98.7,Bajo,30.0,23.52,Bajo,0.3899999999999991,1,0,0.011205608550741271
11.8,65.8,Medio,23.0,3.33,Bajo,7.8660000000000005,0,0,0.22600850476956677
14.1,58.3,Alto,36.0,14.73,Bajo,15.012,0,0,0.431329732214688
12.5,74.6,Alto,34.0,5.74,Bajo,8.636000000000001,0,0,0.2481323985748765
10.5,51.3,Medio,36.0,1.0,Alto,17.532,0,1,0.5037352028502472
17.7,75.6,Medio,12.0,23.16,Bajo,2.928000000000001,1,0,0.0841282611194116
13.3,80.1,Bajo,8.0,9.13,Bajo,1.5920000000000005,0,0,0.045741868750718326
11.5,75.1,Bajo,14.0,10.33,Bajo,3.4860000000000007,0,0,0.10016090104585683
11.7,59.5,Medio,2.0,18.85,Bajo,0.81,1,0,0.023273186990001155
8.2,98.4,Medio,38.0,1.25,Bajo,0.6079999999999979,0,0,0.017469256407309446
10.0,64.9,Medio,42.0,2.25,Alto,14.741999999999997,0,0,0.4235720032180209
8.9,62.2,Bajo,17.0,1.0,Alto,6.425999999999999,0,0,0.1846339501206758
13.6,96.1,Medio,5.0,27.08,Bajo,0.19500000000000028,1,0,0.005602804275370656
11.1,100.0,Bajo,42.0,9.36,Bajo,0.0,0,0,0.0
17.0,41.5,Alto,36.0,10.95,Bajo,21.06,0,0,0.6051028617400299
16.1,81.5,Medio,11.0,1.0,Bajo,2.035,0,0,0.058470290771175736
18.4,80.1,Medio,8.0,7.57,Bajo,1.5920000000000005,0,0,0.045741868750718326
10.6,77.0,Medio,32.0,30.33,Bajo,7.36,1,0,0.21146994598322036
7.9,92.5,Bajo,25.0,11.94,Bajo,1.875,0,0,0.05387311803241007
13.6,70.9,Alto,47.0,7.02,Bajo,13.676999999999998,0,0,0.392972072175612
8.6,91.5,Bajo,14.0,2.07,Bajo,1.19,0,0,0.034191472244569594
13.5,56.2,Alto,40.0,2.93,Bajo,17.52,0,0,0.5033904148948397
14.4,55.4,Medio,36.0,7.49,Bajo,16.056,0,0,0.46132628433513395
12.7,69.7,Medio,24.0,9.91,Bajo,7.271999999999999,0,0,0.2089415009768992
8.5,47.5,Alto,34.0,25.97,Alto,17.85,1,1,0.512872083668544
10.1,73.4,Bajo,4.0,1.0,Bajo,1.0639999999999998,0,0,0.030571198712791632
10.4,46.9,Bajo,13.0,8.59,Alto,6.9030000000000005,0,1,0.19833927134812093
16.4,83.6,Medio,40.0,1.76,Bajo,6.560000000000002,0,0,0.18848408228939212
13.2,84.2,Alto,27.0,8.77,Bajo,4.265999999999999,0,0,0.12257211814733937
8.6,75.6,Bajo,23.0,9.14,Bajo,9.272000000000002,0,0,0.26640616021147
9.6,91.3,Bajo,31.0,11.26,Bajo,2.697000000000001,0,0,0.07749109297781868
11.4,93.1,Bajo,43.0,5.54,Bajo,2.9670000000000027,0,0,0.08524882197448579
11.5,69.2,Medio,5.0,2.42,Bajo,1.54,0,0,0.044247787610619475
18.3,78.4,Bajo,23.0,17.47,Bajo,4.967999999999998,1,0,0.14274221353867367
15.4,82.8,Medio,39.0,4.06,Bajo,6.708000000000001,0,0,0.1927364670727503
11.5,90.8,Alto,38.0,1.0,Bajo,3.4960000000000013,0,0,0.1004482243420297
13.0,75.0,Medio,20.0,7.83,Bajo,5.0,0,0,0.14366164808642687
15.5,71.8,Medio,21.0,29.61,Bajo,5.922000000000001,1,0,0.170152855993564
13.1,98.5,Bajo,18.0,3.35,Bajo,0.27,0,0,0.007757728996667051
14.1,76.5,Medio,18.0,6.33,Bajo,4.23,0,0,0.12153775428111714
6.9,89.1,Medio,21.0,1.85,Bajo,2.289000000000001,0,0,0.06576830249396624
6.1,66.4,Bajo,19.0,2.38,Alto,6.383999999999999,0,1,0.18342719227674978
15.0,64.9,Medio,12.0,6.41,Bajo,4.212,0,0,0.12102057234800598
11.5,88.0,Alto,15.0,1.76,Bajo,1.8,0,0,0.05171819331111367
16.4,82.1,Medio,16.0,11.84,Bajo,2.8640000000000008,0,0,0.08228939202390533
11.0,85.1,Medio,7.0,2.4,Bajo,1.0430000000000004,0,0,0.029967819790828656
13.6,71.1,Medio,9.0,1.52,Bajo,2.6010000000000004,0,0,0.07473278933455926
11.8,68.7,Medio,18.0,8.36,Bajo,5.6339999999999995,0,0,0.16187794506378578
12.6,85.8,Alto,5.0,1.0,Bajo,0.7100000000000002,0,0,0.020399954028272622
12.4,82.6,Medio,17.0,8.41,Bajo,2.9580000000000006,0,0,0.08499023100793016
8.9,77.0,Bajo,3.0,10.13,Bajo,0.69,0,0,0.019825307435926906
7.4,84.4,Bajo,37.0,9.28,Bajo,5.7719999999999985,0,0,0.16584300655097112
17.4,72.0,Bajo,1.0,5.69,Bajo,0.28,0,0,0.008045052292839906
12.4,99.2,Medio,43.0,6.91,Bajo,0.34399999999999875,0,0,0.009883921388346132
8.4,74.1,Alto,22.0,7.07,Bajo,5.698000000000002,0,0,0.16371681415929212
8.3,70.4,Medio,24.0,8.47,Bajo,7.103999999999998,0,0,0.20411446960119525
19.8,61.7,Alto,42.0,6.25,Bajo,16.086,0,0,0.46218825422365245
10.8,97.7,Bajo,30.0,23.23,Bajo,0.6899999999999992,1,0,0.019825307435926885
8.7,83.8,Bajo,39.0,13.11,Bajo,6.3180000000000005,0,0,0.181530858522009
14.2,75.9,Bajo,12.0,1.0,Bajo,2.8919999999999995,0,0,0.08309389725318929
11.5,88.4,Bajo,42.0,6.21,Bajo,4.871999999999997,0,0,0.13998390989541426
13.2,63.3,Bajo,26.0,3.04,Bajo,9.542,0,0,0.274163889208137
12.4,71.5,Medio,15.0,19.72,Bajo,4.275,1,0,0.12283070911389497
14.6,62.8,Medio,5.0,18.79,Bajo,1.86,1,0,0.053442133088150795
8.3,61.6,Medio,9.0,3.3,Alto,3.4559999999999995,0,0,0.09929893115733823
13.6,64.7,Bajo,47.0,10.63,Bajo,16.590999999999998,0,0,0.47669808068038155
16.0,57.1,Bajo,33.0,12.61,Bajo,14.157,0,0,0.406763590391909
4.6,83.0,Medio,24.0,25.14,Bajo,4.08,1,0,0.11722790483852433
13.2,73.4,Medio,0.0,1.0,Bajo,0.0,0,0,0.0
11.1,92.2,Medio,36.0,1.29,Bajo,2.807999999999999,0,0,0.0806803815653373
11.6,77.5,Bajo,45.0,4.61,Bajo,10.125,0,0,0.2909148373750144
5.9,46.5,Medio,14.0,6.3,Alto,7.49,0,0,0.21520514883346745
18.0,43.5,Bajo,12.0,30.05,Bajo,6.78,1,0,0.19480519480519484
15.4,71.0,Medio,19.0,19.48,Bajo,5.51,1,0,0.1583151361912424
15.9,83.2,Bajo,11.0,2.88,Bajo,1.8479999999999996,0,0,0.05309734513274336
13.0,83.9,Alto,35.0,1.0,Bajo,5.634999999999998,0,0,0.16190667739340303
15.6,77.2,Bajo,16.0,1.0,Bajo,3.6479999999999997,0,0,0.10481553844385703
16.0,75.4,Alto,36.0,4.47,Bajo,8.855999999999998,0,0,0.2544535110906792
18.4,97.1,Bajo,2.0,2.34,Bajo,0.058000000000000114,0,0,0.001666475117802555
13.6,81.2,Alto,41.0,2.19,Bajo,7.707999999999998,0,0,0.2214687966900356
10.7,90.0,Alto,6.0,3.49,Bajo,0.6,0,0,0.01723939777037122
18.7,76.1,Medio,12.0,6.78,Bajo,2.8680000000000008,0,0,0.08240432134237448
12.1,54.6,Medio,28.0,6.91,Bajo,12.712,0,0,0.36524537409493163
7.4,93.0,Medio,36.0,12.06,Bajo,2.52,0,0,0.07240547063555915
15.1,50.2,Bajo,45.0,25.09,Bajo,22.41,1,1,0.6438915067233653
12.7,59.4,Alto,11.0,1.0,Bajo,4.466,0,0,0.1283185840707965
7.3,85.6,Bajo,44.0,2.01,Bajo,6.336000000000002,0,0,0.18204804045512019
13.4,49.8,Bajo,45.0,18.52,Bajo,22.59,1,1,0.6490633260544766
7.6,68.7,Bajo,24.0,2.27,Alto,7.512,0,1,0.21583726008504772
3.3,99.5,Bajo,36.0,6.07,Bajo,0.18,0,0,0.005171819331111367
10.4,51.1,Medio,43.0,25.94,Alto,21.026999999999997,1,1,0.6041546948626595
11.6,91.8,Medio,36.0,9.88,Bajo,2.952000000000001,0,0,0.08481783703022644
9.0,92.1,Bajo,41.0,4.59,Bajo,3.239000000000002,0,0,0.09306401563038738
11.3,60.5,Bajo,43.0,5.39,Bajo,16.985,0,1,0.48801861854959205
7.7,83.8,Medio,9.0,7.54,Bajo,1.4580000000000002,0,0,0.04189173658200208
9.3,95.6,Bajo,46.0,9.02,Bajo,2.0240000000000027,0,0,0.058154235145385674
9.8,57.0,Bajo,31.0,20.86,Alto,13.33,1,1,0.383001953798414
17.5,81.4,Medio,26.0,8.63,Bajo,4.8359999999999985,0,0,0.13894954602919202
9.2,84.5,Medio,42.0,1.78,Bajo,6.51,0,0,0.18704746580852777
6.7,52.6,Medio,15.0,4.0,Alto,7.11,0,0,0.20428686357889903
10.2,60.0,Alto,4.0,13.82,Alto,1.6,0,0,0.0459717273876566
11.5,74.3,Medio,39.0,10.19,Bajo,10.023000000000001,0,0,0.28798413975405135
15.5,100.0,Medio,43.0,3.29,Bajo,0.0,0,0,0.0
6.5,50.8,Medio,24.0,13.7,Alto,11.808000000000002,0,0,0.33927134812090576
12.5,90.3,Bajo,18.0,5.44,Bajo,1.7460000000000004,0,0,0.05016664751178027
19.1,81.3,Alto,28.0,16.72,Bajo,5.2360000000000015,1,0,0.15044247787610626
12.4,74.5,Bajo,25.0,9.81,Bajo,6.375,0,0,0.18316860131019425
10.7,78.7,Alto,30.0,6.95,Bajo,6.389999999999999,0,0,0.1835995862544535
12.8,61.4,Bajo,0.0,5.5,Bajo,0.0,0,0,0.0
13.8,83.9,Medio,15.0,1.62,Bajo,2.414999999999999,0,0,0.06938857602574415
16.4,69.1,Medio,11.0,2.19,Bajo,3.399000000000001,0,0,0.09766118836915301
14.5,71.7,Bajo,38.0,8.23,Bajo,10.753999999999998,0,0,0.30898747270428684
7.2,73.6,Alto,43.0,6.13,Bajo,11.352000000000002,0,0,0.32616940581542364
11.5,98.9,Alto,40.0,5.43,Bajo,0.4399999999999977,0,0,0.0126422250316055
12.0,84.0,Medio,39.0,21.02,Bajo,6.24,1,0,0.17928973681186072
13.5,100.0,Bajo,28.0,36.97,Bajo,0.0,1,1,0.0
8.9,74.9,Medio,3.0,1.53,Bajo,0.7529999999999998,0,0,0.02163544420181588
6.8,73.3,Bajo,22.0,11.19,Bajo,5.8740000000000006,0,0,0.1687737041719343
12.4,88.5,Bajo,35.0,19.78,Bajo,4.025,1,0,0.11564762670957364
8.6,49.7,Bajo,4.0,10.86,Alto,2.012,0,0,0.05780944718997817
11.1,91.2,Medio,26.0,5.59,Bajo,2.2879999999999994,0,0,0.06573957016434892
6.2,94.9,Alto,44.0,1.0,Bajo,2.2439999999999976,0,0,0.0644753476611883
16.2,77.3,Bajo,36.0,7.47,Bajo,8.172,0,0,0.2348005976324561
7.9,71.7,Alto,13.0,29.51,Bajo,3.679,1,0,0.10570624066199288
15.3,54.1,Bajo,9.0,2.39,Bajo,4.130999999999999,0,0,0.11869325364900586
12.5,76.2,Bajo,17.0,1.97,Bajo,4.045999999999999,0,0,0.1162510056315366
13.3,53.2,Alto,8.0,5.29,Bajo,3.7439999999999998,0,0,0.10757384208711643
7.9,74.1,Medio,10.0,1.0,Bajo,2.5900000000000007,0,0,0.07441673370876914
1.1,61.7,Bajo,11.0,13.91,Alto,4.212999999999999,0,0,0.12104930467762326
13.9,80.9,Medio,12.0,7.38,Bajo,2.2919999999999994,0,0,0.06585449948281806
11.3,55.0,Alto,6.0,1.0,Bajo,2.7,0,0,0.07757728996667052
14.5,66.6,Medio,26.0,4.39,Bajo,8.684000000000001,0,0,0.24951155039650622
13.8,63.5,Bajo,36.0,9.98,Bajo,13.14,0,0,0.3775428111711298
14.6,76.7,Bajo,2.0,26.2,Bajo,0.46599999999999997,1,1,0.013389265601654984
9.8,71.1,Alto,43.0,10.91,Bajo,12.427000000000003,0,0,0.35705666015400545
5.8,72.7,Medio,19.0,12.57,Bajo,5.186999999999999,0,0,0.14903459372485922
11.3,91.3,Bajo,20.0,3.59,Bajo,1.7400000000000007,0,0,0.04999425353407657
8.6,61.1,Bajo,1.0,1.06,Alto,0.389,0,0,0.01117687622112401
12.0,57.2,Bajo,3.0,4.24,Bajo,1.2839999999999998,0,0,0.03689231122859441
10.2,57.1,Bajo,6.0,2.26,Alto,2.574,0,1,0.07395701643489254
12.9,46.4,Medio,34.0,4.25,Bajo,18.224,0,0,0.5236179749454086
13.4,53.0,Bajo,11.0,6.07,Bajo,5.17,0,0,0.14854614412136538
18.7,59.1,Bajo,46.0,16.12,Bajo,18.814,1,1,0.540570049419607
13.0,67.9,Medio,8.0,1.0,Bajo,2.5679999999999996,0,0,0.07378462245718882
11.9,83.0,Bajo,7.0,3.92,Bajo,1.19,0,0,0.034191472244569594
13.9,45.5,Medio,41.0,9.82,Bajo,22.345,0,0,0.6420239052982416
4.3,100.0,Bajo,9.0,1.45,Bajo,0.0,0,0,0.0
17.3,67.4,Bajo,31.0,1.87,Bajo,10.105999999999998,0,0,0.2903689231122859
17.1,75.9,Medio,29.0,8.75,Bajo,6.988999999999999,0,0,0.20081025169520744
11.8,58.0,Bajo,3.0,8.39,Bajo,1.26,0,0,0.03620273531777957
16.0,60.4,Alto,8.0,1.12,Bajo,3.168,0,0,0.09102402022756007
14.5,71.7,Medio,16.0,3.29,Bajo,4.528,0,0,0.13009998850706816
13.8,67.8,Medio,6.0,14.83,Bajo,1.9320000000000002,0,0,0.055510860820595344
15.2,73.4,Bajo,46.0,11.98,Bajo,12.235999999999997,0,0,0.3515687851971037
20.0,99.0,Alto,44.0,8.32,Bajo,0.44,0,0,0.012642225031605564
11.7,51.1,Medio,33.0,4.21,Bajo,16.137,0,0,0.46365360303413405
13.5,87.8,Alto,33.0,3.06,Bajo,4.026000000000001,0,0,0.11567635903919093
19.7,73.9,Medio,13.0,5.57,Bajo,3.3929999999999993,0,0,0.09748879439144925
20.0,88.4,Bajo,24.0,27.95,Bajo,2.7839999999999985,1,0,0.07999080565452243
10.8,63.7,Medio,17.0,26.29,Alto,6.170999999999999,1,1,0.17730720606826803
7.2,81.0,Bajo,44.0,8.47,Bajo,8.36,0,0,0.2402022756005057
9.2,73.0,Medio,25.0,9.42,Bajo,6.75,0,0,0.19394322491667626
8.0,54.7,Bajo,39.0,1.0,Alto,17.666999999999998,0,1,0.5076140673485806
15.0,76.2,Medio,10.0,1.0,Bajo,2.38,0,0,0.06838294448913919
11.3,67.8,Medio,6.0,2.1,Bajo,1.9320000000000002,0,0,0.055510860820595344
12.5,54.8,Alto,18.0,7.64,Bajo,8.136000000000001,0,0,0.23376623376623382
14.2,64.0,Alto,20.0,3.08,Bajo,7.2,0,0,0.2068727732444547
11.9,73.7,Bajo,35.0,6.24,Bajo,9.204999999999998,0,0,0.2644810941271118
13.0,100.0,Bajo,26.0,3.59,Bajo,0.0,0,0,0.0
13.7,76.0,Medio,2.0,3.18,Bajo,0.48,0,0,0.013791518216296978
12.8,67.9,Bajo,9.0,1.0,Bajo,2.889,0,0,0.08300770026433743
15.6,87.1,Bajo,4.0,1.0,Bajo,0.5160000000000002,0,0,0.014825882082519259
9.9,74.1,Medio,12.0,5.57,Bajo,3.1080000000000005,0,0,0.08930008045052296
18.5,100.0,Medio,8.0,1.0,Bajo,0.0,0,0,0.0
14.2,80.9,Alto,37.0,6.69,Bajo,7.066999999999998,0,0,0.20305137340535567
13.2,99.6,Medio,5.0,8.63,Bajo,0.020000000000000285,0,0,0.0005746465923457156
12.4,100.0,Alto,32.0,4.92,Bajo,0.0,0,0,0.0
9.8,65.1,Bajo,4.0,13.56,Alto,1.3960000000000001,0,0,0.040110332145730385
13.7,83.1,Bajo,19.0,6.16,Bajo,3.211000000000001,0,0,0.09225951040110336
15.1,79.3,Alto,44.0,17.72,Bajo,9.108000000000002,1,0,0.26169405815423524
12.7,82.9,Bajo,45.0,1.34,Bajo,7.694999999999998,0,0,0.22109527640501087
11.1,82.5,Alto,46.0,27.58,Bajo,8.05,1,0,0.23129525341914728
15.9,89.6,Bajo,43.0,9.7,Bajo,4.472000000000003,0,0,0.12849097804850027
11.4,75.2,Medio,12.0,7.4,Bajo,2.9759999999999995,0,0,0.08550741294104126
9.6,100.0,Alto,42.0,13.42,Bajo,0.0,0,0,0.0
11.9,58.5,Bajo,16.0,18.43,Bajo,6.64,1,1,0.19078266865877486
12.8,62.7,Bajo,2.0,3.9,Bajo,0.746,0,0,0.02143431789449489
11.2,67.9,Medio,35.0,1.57,Bajo,11.234999999999998,0,0,0.3228077232502011
14.6,81.8,Alto,24.0,8.28,Bajo,4.368,0,0,0.12550281576830252
17.5,100.0,Alto,3.0,5.15,Bajo,0.0,0,0,0.0
12.1,67.7,Alto,25.0,1.0,Bajo,8.075,0,0,0.23201356165957937
10.7,92.0,Bajo,9.0,13.73,Bajo,0.72,0,0,0.020687277324445467
12.5,72.8,Medio,10.0,4.38,Bajo,2.72,0,0,0.07815193655901621
13.8,59.9,Medio,19.0,4.89,Bajo,7.619,0,0,0.21891161935409725
11.1,55.6,Alto,30.0,1.25,Bajo,13.32,0,0,0.3827146305022412
13.5,64.7,Medio,17.0,7.37,Bajo,6.0009999999999994,0,0,0.1724227100333295
10.6,96.4,Medio,8.0,15.93,Bajo,0.28799999999999953,1,0,0.008274910929778174
19.9,93.9,Bajo,33.0,6.27,Bajo,2.012999999999998,0,0,0.057838179519595405
13.2,84.6,Bajo,0.0,11.14,Bajo,0.0,0,0,0.0
12.5,95.1,Medio,16.0,1.24,Bajo,0.7840000000000009,0,0,0.022526146419951758
18.1,89.4,Bajo,44.0,6.23,Bajo,4.663999999999998,0,0,0.13400758533501891
12.7,95.3,Alto,28.0,5.91,Bajo,1.3160000000000007,0,0,0.03781174577634757
7.2,79.0,Bajo,31.0,1.08,Bajo,6.51,0,0,0.18704746580852777
18.9,77.2,Bajo,1.0,4.08,Bajo,0.22799999999999998,0,0,0.006550971152741065
15.8,72.7,Medio,29.0,42.17,Bajo,7.916999999999999,1,0,0.22747385358004826
10.5,64.5,Bajo,3.0,1.0,Alto,1.065,0,1,0.03059993104240892
12.6,90.8,Alto,14.0,4.56,Bajo,1.2880000000000005,0,0,0.03700724054706357
9.0,64.8,Bajo,25.0,13.01,Alto,8.8,0,1,0.2528445006321113
11.3,78.5,Bajo,37.0,27.76,Bajo,7.955,1,1,0.22856568210550515
10.2,63.7,Bajo,14.0,15.89,Alto,5.081999999999999,1,1,0.14601769911504422
16.5,75.4,Alto,32.0,6.91,Bajo,7.871999999999998,0,0,0.2261808987472704
12.0,69.2,Bajo,9.0,1.08,Bajo,2.772,0,0,0.07964601769911504
9.3,97.6,Bajo,18.0,1.0,Bajo,0.43200000000000105,0,0,0.012412366394667312
17.2,84.6,Medio,20.0,12.29,Bajo,3.080000000000001,0,0,0.08849557522123898
15.7,75.3,Bajo,12.0,4.29,Bajo,2.9640000000000004,0,0,0.08516262498563386
10.0,56.6,Bajo,11.0,11.13,Alto,4.774,0,1,0.13716814159292037
10.1,85.4,Bajo,4.0,2.89,Bajo,0.5839999999999997,0,0,0.01677968049649465
10.2,78.5,Bajo,9.0,4.56,Bajo,1.935,0,0,0.055597057809447195
13.0,70.4,Medio,31.0,17.03,Bajo,9.175999999999998,1,0,0.26364785656821055
17.4,80.9,Bajo,41.0,5.39,Bajo,7.830999999999998,0,0,0.2250028732329617
10.8,81.8,Alto,23.0,26.98,Bajo,7.644000000000001,1,0,0.21962992759452943
6.8,79.6,Bajo,12.0,6.94,Bajo,2.448000000000001,0,0,0.07033674290311462
16.0,79.8,Medio,29.0,21.97,Bajo,5.8580000000000005,1,0,0.16831398689805774
17.6,82.4,Medio,20.0,1.0,Bajo,3.5199999999999987,0,0,0.10113780025284448
9.5,81.7,Bajo,22.0,6.8,Bajo,4.025999999999999,0,0,0.11567635903919088
10.8,74.2,Medio,19.0,9.13,Bajo,4.901999999999999,0,0,0.14084587978393287
18.0,87.5,Medio,16.0,14.23,Bajo,2.0,0,0,0.057464659234570746
11.1,72.2,Medio,30.0,12.46,Bajo,8.339999999999998,0,0,0.23962762900815995
13.3,77.5,Bajo,9.0,2.28,Bajo,2.025,0,0,0.05818296747500288
8.7,64.1,Alto,26.0,1.0,Alto,9.334000000000001,0,0,0.26818756464774174
8.4,89.2,Bajo,27.0,24.57,Bajo,2.915999999999999,1,1,0.08378347316400413
11.6,60.5,Medio,5.0,6.33,Bajo,1.975,0,0,0.05674635099413861
15.1,81.0,Bajo,35.0,20.12,Bajo,6.65,1,0,0.19106999195494775
19.4,86.2,Bajo,3.0,10.42,Bajo,0.4139999999999999,0,0,0.011895184461556142
7.8,100.0,Alto,38.0,1.97,Bajo,0.0,0,0,0.0
14.3,76.4,Alto,11.0,12.35,Bajo,2.595999999999999,0,0,0.0745891276864728
8.6,55.7,Bajo,9.0,5.77,Alto,3.987,0,1,0.11455579818411679
13.8,63.6,Bajo,36.0,2.08,Bajo,13.104,0,0,0.3765084473049075
11.0,100.0,Medio,22.0,15.72,Bajo,0.0,1,0,0.0
13.0,84.8,Bajo,21.0,13.55,Bajo,3.1920000000000006,0,0,0.09171359613837493
13.1,81.5,Medio,2.0,16.52,Bajo,0.37,1,0,0.010630961958395588
14.1,73.2,Medio,41.0,9.47,Bajo,10.988,0,0,0.31571083783473164
13.9,52.8,Alto,15.0,6.8,Bajo,7.08,0,0,0.20342489369038044
18.9,54.0,Medio,47.0,1.46,Bajo,21.62,0,0,0.6211929663257098
8.6,75.4,Alto,3.0,5.25,Bajo,0.7379999999999999,0,0,0.021204459257556603
12.2,92.2,Bajo,7.0,28.63,Bajo,0.5459999999999998,1,0,0.01568785197103781
7.6,72.1,Bajo,43.0,9.51,Bajo,11.997000000000003,0,0,0.3447017584185727
16.6,89.5,Medio,12.0,9.02,Bajo,1.26,0,0,0.03620273531777957
14.7,81.5,Alto,47.0,13.97,Bajo,8.695,0,0,0.24982760602229634
13.2,59.5,Alto,4.0,2.3,Bajo,1.62,0,0,0.04654637398000231
18.3,68.6,Bajo,27.0,32.27,Bajo,8.478000000000002,1,0,0.24359269049534543
12.3,100.0,Alto,43.0,1.0,Bajo,0.0,0,0,0.0
10.3,67.3,Bajo,31.0,10.34,Alto,10.137,0,1,0.2912596253304218
12.9,71.5,Medio,9.0,9.08,Bajo,2.565,0,0,0.07369842546833698
9.8,31.2,Medio,42.0,5.97,Alto,28.896,0,1,0.8302493966210781
16.9,81.2,Medio,29.0,1.06,Bajo,5.451999999999999,0,0,0.15664866107343983
20.0,82.9,Bajo,27.0,20.53,Bajo,4.616999999999998,1,0,0.13265716584300652
9.2,60.3,Bajo,39.0,6.08,Alto,15.483000000000002,0,1,0.4448626594644295
10.5,74.1,Bajo,37.0,21.02,Bajo,9.583000000000002,1,0,0.2753419147224458
13.3,89.8,Medio,3.0,34.55,Bajo,0.3060000000000001,1,0,0.008792092862889327
9.8,86.7,Bajo,24.0,6.02,Bajo,3.1919999999999993,0,0,0.09171359613837489
20.0,66.3,Alto,26.0,21.21,Bajo,8.762,1,0,0.2517526721066545
14.7,70.6,Bajo,24.0,3.08,Bajo,7.056000000000001,0,0,0.20273531777956563
11.5,61.9,Bajo,30.0,4.48,Bajo,11.43,0,0,0.3284105275255718
14.6,76.4,Alto,20.0,9.28,Bajo,4.719999999999999,0,0,0.13561659579358692
12.2,81.3,Bajo,44.0,1.24,Bajo,8.228000000000002,0,0,0.2364096080910241
13.2,92.4,Alto,18.0,1.0,Bajo,1.367999999999999,0,0,0.03930582691644636
12.3,68.0,Medio,1.0,7.64,Bajo,0.32,0,0,0.00919434547753132
12.5,79.2,Medio,26.0,1.0,Bajo,5.4079999999999995,0,0,0.15538443857027928
16.2,74.9,Medio,43.0,10.05,Bajo,10.792999999999997,0,0,0.31010803355936095
16.6,100.0,Bajo,9.0,6.34,Bajo,0.0,0,0,0.0
15.1,55.1,Medio,32.0,1.0,Bajo,14.368,0,0,0.41282611194115626
11.9,77.7,Alto,2.0,20.74,Bajo,0.44599999999999995,1,0,0.012814619009309275
14.1,91.8,Bajo,17.0,7.62,Bajo,1.3940000000000003,0,0,0.04005286748649582
12.5,76.1,Medio,47.0,1.67,Bajo,11.233000000000002,0,0,0.3227502585909667
19.2,70.4,Medio,5.0,3.46,Bajo,1.4799999999999998,0,0,0.042523847833582346
13.2,63.4,Medio,44.0,2.93,Bajo,16.104,0,0,0.4627054361567636
18.2,87.8,Bajo,27.0,5.75,Bajo,3.294000000000001,0,0,0.09464429375933804
15.0,53.6,Medio,35.0,6.3,Bajo,16.24,0,0,0.4666130329847144
13.2,87.2,Bajo,18.0,19.36,Bajo,2.3039999999999994,1,0,0.06619928743822548
13.1,100.0,Alto,8.0,21.32,Bajo,0.0,1,0,0.0
8.9,76.2,Medio,35.0,6.29,Bajo,8.329999999999998,0,0,0.2393403057119871
13.1,65.7,Medio,8.0,7.1,Bajo,2.7439999999999998,0,0,0.07884151246983105
9.5,61.5,Alto,38.0,1.0,Alto,14.63,0,0,0.42035398230088505
8.7,68.0,Medio,11.0,11.9,Alto,3.52,0,0,0.10113780025284451
10.9,80.0,Bajo,45.0,5.39,Bajo,9.0,0,0,0.25859096655556835
6.9,49.2,Alto,33.0,3.48,Alto,16.764,0,1,0.481668773704172
10.7,88.1,Bajo,26.0,3.62,Bajo,3.0940000000000016,0,0,0.08889782783588099
18.2,32.0,Bajo,43.0,1.0,Bajo,29.24,0,0,0.8401333180094243
10.4,68.1,Bajo,22.0,12.03,Alto,7.018000000000002,0,1,0.2016434892541088
11.1,20.9,Bajo,44.0,1.0,Bajo,34.803999999999995,0,1,1.0
11.2,75.7,Bajo,11.0,19.06,Bajo,2.6729999999999996,1,0,0.07680151706700379
8.4,70.7,Medio,10.0,2.81,Bajo,2.93,0,0,0.08418572577864615
18.5,100.0,Bajo,30.0,5.44,Bajo,0.0,0,0,0.0
9.4,77.3,Bajo,15.0,8.41,Bajo,3.4050000000000007,0,0,0.09783358234685671
11.0,98.8,Medio,11.0,7.56,Bajo,0.1320000000000003,0,0,0.003792667509481678
11.3,73.5,Medio,8.0,8.53,Bajo,2.12,0,0,0.06091253878864499
10.9,52.3,Alto,21.0,2.69,Alto,10.017000000000001,0,0,0.2878117457763476
14.3,66.7,Bajo,46.0,8.45,Bajo,15.318,0,1,0.44012182507757736
11.0,89.0,Bajo,20.0,1.0,Bajo,2.2,0,0,0.06321112515802782
